caller_id,avg_call_duration,total_calls,night_call_ratio,unique_origin_regions,unique_target_regions,true_label
9485556818,156.76223880597016,67,0.029850746268656716,4,4,0
9485616010,157.97943181818184,88,0.056818181818181816,4,4,0
9486251436,159.6084,50,0.06,4,4,0
9486336248,171.13720588235293,68,0.10294117647058823,4,4,0
9486371447,165.88610169491525,59,0.11864406779661017,4,4,0
9486425661,171.33836734693878,49,0.08163265306122448,4,4,0
9486471080,153.49475,40,0.025,4,4,0
9486626084,150.68360655737706,61,0.03278688524590164,4,4,0
9486723590,156.73022988505747,87,0.05747126436781609,4,4,0
9486752499,168.7809090909091,55,0.12727272727272726,4,4,0
9486844459,149.57886363636365,44,0.06818181818181818,4,4,0
9486870850,165.6471186440678,59,0.01694915254237288,4,4,0
9486950163,154.50140350877192,57,0.08771929824561403,4,4,0
9487046252,155.53941176470587,51,0.11764705882352941,4,4,0
9487212594,155.2827397260274,73,0.0547945205479452,4,4,0
9487254296,160.31175438596492,57,0.12280701754385964,4,4,0
9487303915,152.1404081632653,49,0.02040816326530612,4,4,0
9487430913,160.86754385964915,57,0.12280701754385964,4,4,0
9487801550,157.59836363636364,55,0.03636363636363636,4,4,0
9487919120,167.95407407407407,81,0.04938271604938271,4,4,0
9487955054,162.94725806451612,62,0.06451612903225806,4,4,0
9488034085,120.05228971962616,428,0.4766355140186916,4,4,1
9488078914,173.17774193548388,62,0.08064516129032258,4,4,0
9488096152,161.18152173913043,46,0.021739130434782608,4,4,0
9488337201,180.13984615384615,65,0.07692307692307693,4,4,0
9488479506,170.57716666666664,60,0.03333333333333333,4,4,0
9488768806,156.85462686567163,67,0.05970149253731343,4,4,0
9488816974,152.1080392156863,51,0.0392156862745098,4,4,0
9489098951,161.00500000000002,58,0.10344827586206896,4,4,0
9489157732,165.07357142857143,70,0.07142857142857142,4,4,0
9489302381,157.72688888888888,45,0.044444444444444446,4,4,0
9489325759,164.69672727272726,55,0.05454545454545454,4,4,0
9489438771,172.62258620689656,58,0.08620689655172414,4,4,0
9489446333,157.8551923076923,52,0.038461538461538464,4,4,0
9489516191,175.68575,40,0.025,4,4,0
9489581311,165.67542168674697,83,0.10843373493975904,4,4,0
9489637997,164.91518518518518,54,0.05555555555555555,4,4,0
9489687983,125.48218934911243,338,0.4881656804733728,4,4,1
9489784616,175.78222222222223,63,0.1111111111111111,4,4,0
9489803194,165.2055844155844,77,0.1038961038961039,4,4,0
9489886696,151.98688172043012,93,0.07526881720430108,4,4,0
9489934739,160.06754716981132,53,0.07547169811320754,4,4,0
9489935815,153.94416666666666,60,0.06666666666666667,4,4,0
9490137652,150.9946875,96,0.07291666666666667,4,4,0
9490219753,157.03038961038962,77,0.05194805194805195,4,4,0
9490260673,164.49285714285713,63,0.06349206349206349,4,4,0
9490590939,161.12219298245614,114,0.043859649122807015,4,4,0
9490828742,170.1871875,64,0.0625,4,4,0
9490853841,172.18188679245281,53,0.03773584905660377,4,4,0
9490889216,142.3898275862069,58,0.1724137931034483,4,4,0
9491008799,165.35027777777776,72,0.013888888888888888,4,4,0
9491016797,163.1363492063492,63,0.15873015873015872,4,4,0
9491232062,156.1124074074074,54,0.09259259259259259,4,4,0
9491308417,153.9330487804878,82,0.06097560975609756,4,4,0
9491350787,162.34017241379308,58,0.06896551724137931,4,4,0
9491466185,164.30217391304348,46,0.06521739130434782,4,4,0
9491579271,152.0421568627451,51,0.09803921568627451,4,4,0
9491590714,154.83384615384614,52,0.019230769230769232,4,4,0
9491630340,171.2544262295082,61,0.03278688524590164,4,4,0
9491685621,122.67639053254439,338,0.44970414201183434,4,4,1
9491781217,166.09101449275363,69,0.043478260869565216,4,4,0
9491968441,161.3765306122449,49,0.02040816326530612,4,4,0
9492010315,162.2682258064516,62,0.04838709677419355,4,4,0
9492278890,167.25518518518518,54,0.05555555555555555,4,4,0
9492517644,151.1730612244898,49,0.04081632653061224,4,4,0
9492556864,153.91791666666668,48,0.020833333333333332,4,4,0
9492603607,169.30265060240964,83,0.07228915662650602,4,4,0
9492620998,122.71697969543146,394,0.4543147208121827,4,4,1
9492780336,161.77464788732394,71,0.08450704225352113,4,4,0
9492787827,174.2291935483871,62,0.08064516129032258,4,4,0
9492890781,161.9625,76,0.05263157894736842,4,4,0
9492958102,157.89863636363634,66,0.07575757575757576,4,4,0
9493128000,159.55184615384616,65,0.07692307692307693,4,4,0
9493283820,168.4371052631579,76,0.09210526315789473,4,4,0
9493418032,162.38539682539684,63,0.07936507936507936,4,4,0
9493451399,157.6649152542373,59,0.01694915254237288,4,4,0
9493485519,158.15394366197182,71,0.07042253521126761,4,4,0
9493570483,149.0883870967742,62,0.14516129032258066,4,4,0
9493626987,162.00148148148148,54,0.09259259259259259,4,4,0
9494016384,175.05764705882353,68,0.04411764705882353,4,4,0
9494129579,156.95135135135135,74,0.02702702702702703,4,4,0
9494148833,159.68483870967742,62,0.08064516129032258,4,4,0
9494262432,150.74382978723403,47,0.10638297872340426,4,4,0
9494303352,179.56956521739133,46,0.06521739130434782,4,4,0
9494441286,145.00848484848484,66,0.06060606060606061,4,4,0
9494545532,167.0971111111111,45,0.044444444444444446,4,4,0
9494546777,164.19878048780487,41,0.0975609756097561,4,4,0
9494619056,150.35327868852457,61,0.01639344262295082,4,4,0
9494664785,157.0379365079365,63,0.06349206349206349,4,4,0
9494690952,157.57898305084746,59,0.03389830508474576,4,4,0
9494709540,149.7551111111111,45,0.06666666666666667,4,4,0
9494722113,162.04000000000002,38,0.05263157894736842,4,4,0
9494732206,148.73979591836735,49,0.04081632653061224,4,4,0
9494819086,160.62298507462685,67,0.029850746268656716,4,4,0
9495113627,164.13254901960784,51,0.0392156862745098,4,4,0
9495380287,167.48162162162163,74,0.02702702702702703,4,4,0
9495478673,150.7652,50,0.04,4,4,0
9495529223,159.16019607843137,51,0.11764705882352941,4,4,0
9495615019,168.52682539682542,63,0.09523809523809523,4,4,0
9495656056,155.41855072463767,69,0.07246376811594203,4,4,0
9495705116,160.19196721311474,61,0.03278688524590164,4,4,0
9495897609,155.78830508474576,59,0.0847457627118644,4,4,0
9495944721,174.76781818181817,55,0.03636363636363636,4,4,0
9495951978,161.49809523809523,63,0.047619047619047616,4,4,0
9496020531,171.2715625,64,0.125,4,4,0
9496036505,168.3628,50,0.08,4,4,0
9496150459,152.92000000000002,80,0.1,4,4,0
9496223199,159.39293333333333,75,0.08,4,4,0
9496311407,155.78561643835616,73,0.0547945205479452,4,4,0
9496450411,154.17210526315787,57,0.03508771929824561,4,4,0
9496456857,147.96017543859648,57,0.07017543859649122,4,4,0
9496544841,166.86878378378378,74,0.04054054054054054,4,4,0
9496593249,160.1531746031746,63,0.031746031746031744,4,4,0
9496702111,147.15,53,0.09433962264150944,4,4,0
9496751399,150.86646153846152,65,0.015384615384615385,4,4,0
9496771285,171.8019642857143,56,0.017857142857142856,4,4,0
9496888457,172.524,55,0.05454545454545454,4,4,0
9496976356,155.15800000000002,65,0.03076923076923077,4,4,0
9497551022,154.49513888888887,72,0.09722222222222222,4,4,0
9497591276,159.68734375,64,0.09375,4,4,0
9497600603,157.64613333333335,75,0.05333333333333334,4,4,0
9497715604,161.73217391304348,69,0.057971014492753624,4,4,0
9497743776,170.97227848101267,79,0.08860759493670886,4,4,0
9497850979,140.31774193548387,93,0.010752688172043012,4,4,0
9497879129,150.51383333333334,60,0.06666666666666667,4,4,0
9498065348,149.70454545454547,55,0.05454545454545454,4,4,0
9498267523,153.93164179104477,67,0.1044776119402985,4,4,0
9498296985,155.67873015873016,63,0.07936507936507936,4,4,0
9498353444,123.03864864864866,370,0.4594594594594595,4,4,1
9498573269,171.74610169491527,59,0.1016949152542373,4,4,0
9498707596,148.5650847457627,59,0.03389830508474576,4,4,0
9498716553,157.37199999999999,75,0.08,4,4,0
9498810181,174.84,59,0.01694915254237288,4,4,0
9498814082,165.21617021276595,47,0.06382978723404255,4,4,0
9499038408,147.91762376237625,101,0.06930693069306931,4,4,0
9499148276,149.82589285714286,56,0.05357142857142857,4,4,0
9499193012,166.51628571428571,35,0.08571428571428572,4,4,0
9499232562,165.0032394366197,71,0.056338028169014086,4,4,0
9499604191,149.83833333333334,48,0.020833333333333332,4,4,0
9499618398,148.6,58,0.05172413793103448,4,4,0
9500002291,161.40568965517244,58,0.0,4,4,0
9500113310,162.42,44,0.045454545454545456,4,4,0
9500113701,151.45000000000002,83,0.060240963855421686,4,4,0
9500235941,146.85194444444446,72,0.05555555555555555,4,4,0
9500311428,149.68,51,0.058823529411764705,4,4,0
9500408296,173.34549019607846,51,0.09803921568627451,4,4,0
9500556673,171.73516129032257,62,0.04838709677419355,4,4,0
9500635191,166.46362068965516,58,0.017241379310344827,4,4,0
9500661844,161.31104166666668,48,0.020833333333333332,4,4,0
9500673916,155.09,47,0.02127659574468085,4,4,0
9500789851,159.58530303030304,66,0.030303030303030304,4,4,0
9500912578,165.6116393442623,61,0.04918032786885246,4,4,0
9500964117,167.85529411764708,51,0.0392156862745098,4,4,0
9501072746,120.72615034168565,439,0.48519362186788156,4,4,1
9501212256,161.7672549019608,51,0.11764705882352941,4,4,0
9501393869,163.22833333333332,78,0.038461538461538464,4,4,0
9501440279,174.5857894736842,57,0.05263157894736842,4,4,0
9501675419,182.97238095238095,42,0.07142857142857142,4,4,0
9501676130,156.41254545454547,55,0.12727272727272726,4,4,0
9501716995,159.12177215189874,79,0.05063291139240506,4,4,0
9501735723,162.77636363636364,55,0.09090909090909091,4,4,0
9501759150,150.45080645161292,62,0.016129032258064516,4,4,0
9501903847,150.54222222222222,72,0.05555555555555555,4,4,0
9501987420,173.719375,64,0.109375,4,4,0
9502105781,172.90285714285713,63,0.06349206349206349,4,4,0
9502151536,165.61347826086958,46,0.06521739130434782,4,4,0
9502201545,164.54884057971014,69,0.043478260869565216,4,4,0
9503014791,142.06892857142856,56,0.03571428571428571,4,4,0
9503090331,162.54909090909092,55,0.03636363636363636,4,4,0
9503160388,161.26031746031745,63,0.09523809523809523,4,4,0
9503167218,178.5749315068493,73,0.0273972602739726,4,4,0
9503200314,159.73618181818182,55,0.07272727272727272,4,4,0
9503214723,158.3745205479452,73,0.0547945205479452,4,4,0
9503270000,161.6588888888889,72,0.041666666666666664,4,4,0
9503324598,169.72333333333333,42,0.023809523809523808,4,4,0
9503418699,166.95631578947368,57,0.05263157894736842,4,4,0
9503666814,169.79046875,64,0.078125,4,4,0
9503820016,153.60688524590165,61,0.01639344262295082,4,4,0
9503938832,156.55875,48,0.10416666666666667,4,4,0
9504064190,159.29276315789474,76,0.06578947368421052,4,4,0
9504067829,165.94119999999998,50,0.02,4,4,0
9504442472,157.03948717948717,39,0.05128205128205128,4,4,0
9504516841,146.73120689655173,58,0.017241379310344827,4,4,0
9504553791,163.068,45,0.1111111111111111,4,4,0
9504591891,168.67411764705884,51,0.058823529411764705,4,4,0
9504640773,156.65063492063493,63,0.07936507936507936,4,4,0
9504759799,157.03488372093022,43,0.023255813953488372,4,4,0
9504772872,175.23977272727274,44,0.045454545454545456,4,4,0
9504807963,161.7622,50,0.06,4,4,0
9504826331,158.8492307692308,65,0.09230769230769231,4,4,0
9504854722,160.8822807017544,57,0.03508771929824561,4,4,0
9504862842,167.92298507462687,67,0.05970149253731343,4,4,0
9504878843,161.30125,48,0.0625,4,4,0
9504996292,139.9109090909091,44,0.045454545454545456,4,4,0
9505121926,160.67688311688312,77,0.09090909090909091,4,4,0
9505320973,162.28242424242424,66,0.045454545454545456,4,4,0
9505757994,171.01327586206898,58,0.08620689655172414,4,4,0
9505877599,157.00868421052633,76,0.039473684210526314,4,4,0
9505887415,143.5650847457627,59,0.0847457627118644,4,4,0
9505997359,162.14125,64,0.0625,4,4,0
9506141871,121.9844794188862,413,0.4915254237288136,4,4,1
9506271216,148.87737704918032,61,0.04918032786885246,4,4,0
9506323461,153.33345454545454,55,0.05454545454545454,4,4,0
9506395830,168.8018309859155,71,0.028169014084507043,4,4,0
9506477787,178.28134615384613,52,0.019230769230769232,4,4,0
9506490917,167.33897435897435,78,0.05128205128205128,4,4,0
9506501287,156.54579710144927,69,0.057971014492753624,4,4,0
9506720050,156.17048780487804,41,0.07317073170731707,4,4,0
9507024873,161.8974,50,0.12,4,4,0
9507182640,122.27850515463916,388,0.4381443298969072,4,4,1
9507260662,185.13303030303032,66,0.06060606060606061,4,4,0
9507296867,158.99217391304347,46,0.021739130434782608,4,4,0
9507320710,161.26711111111112,45,0.044444444444444446,4,4,0
9507569906,164.7993846153846,65,0.09230769230769231,4,4,0
9507619563,120.85617511520738,434,0.4861751152073733,4,4,1
9507856146,165.99553571428572,56,0.017857142857142856,4,4,0
9508024214,157.3688,50,0.02,4,4,0
9508032440,163.15386363636364,44,0.06818181818181818,4,4,0
9508156253,152.4679245283019,53,0.09433962264150944,4,4,0
9508444443,159.28603448275862,58,0.0,4,4,0
9508483810,155.52112903225805,62,0.08064516129032258,4,4,0
9508522231,158.95683333333332,60,0.016666666666666666,4,4,0
9508530051,161.38489361702128,47,0.10638297872340426,4,4,0
9508666989,160.3396875,64,0.15625,4,4,0
9508729364,155.40528735632185,87,0.06896551724137931,4,4,0
9508797088,146.7271186440678,59,0.06779661016949153,4,4,0
9508821871,167.2813725490196,51,0.11764705882352941,4,4,0
9508912868,161.04692307692306,65,0.015384615384615385,4,4,0
9509042435,167.7082608695652,46,0.06521739130434782,4,4,0
9509147931,154.66065789473683,76,0.05263157894736842,4,4,0
9509333229,175.60756097560974,41,0.07317073170731707,4,4,0
9509393285,159.14301886792452,53,0.07547169811320754,4,4,0
9509431214,155.75589285714287,56,0.05357142857142857,4,4,0
9509452499,157.34650000000002,60,0.06666666666666667,4,4,0
9509614149,148.51142857142855,56,0.08928571428571429,4,4,0
9509643480,153.29644736842107,76,0.09210526315789473,4,4,0
9509691300,157.72590163934427,61,0.03278688524590164,4,4,0
9509714824,152.53146341463415,41,0.0975609756097561,4,4,0
9509724960,152.41306122448978,49,0.10204081632653061,4,4,0
9509775711,159.93972972972975,74,0.02702702702702703,4,4,0
9509999571,158.21931818181818,44,0.06818181818181818,4,4,0
9510004719,160.82049180327868,61,0.03278688524590164,4,4,0
9510065210,184.21447761194028,67,0.08955223880597014,4,4,0
9510133339,175.46155172413793,58,0.1206896551724138,4,4,0
9510262485,157.30939393939394,66,0.07575757575757576,4,4,0
9510311210,177.56978723404256,47,0.02127659574468085,4,4,0
9510324732,140.04384615384615,52,0.057692307692307696,4,4,0
9510341195,174.96513888888887,72,0.041666666666666664,4,4,0
9510349585,163.45447761194032,67,0.05970149253731343,4,4,0
9510444442,161.2136170212766,47,0.02127659574468085,4,4,0
9510538452,163.69063829787234,47,0.02127659574468085,4,4,0
9510617826,164.56533333333334,45,0.044444444444444446,4,4,0
9510622389,161.05823529411762,51,0.11764705882352941,4,4,0
9510665321,163.22042553191488,47,0.0425531914893617,4,4,0
9510726517,118.41253588516747,418,0.47129186602870815,4,4,1
9510920834,160.17633333333333,60,0.08333333333333333,4,4,0
9510946805,155.70042857142857,70,0.04285714285714286,4,4,0
9511206969,167.66016393442624,61,0.03278688524590164,4,4,0
9511239594,150.71915254237288,59,0.05084745762711865,4,4,0
9511241262,161.97343434343432,99,0.010101010101010102,4,4,0
9511413757,146.5145205479452,73,0.0684931506849315,4,4,0
9511429738,161.80372881355933,59,0.1016949152542373,4,4,0
9511654463,165.2687837837838,74,0.02702702702702703,4,4,0
9511679410,151.6864,50,0.08,4,4,0
9511899955,166.58666666666667,42,0.11904761904761904,4,4,0
9512060194,166.9388888888889,54,0.037037037037037035,4,4,0
9512223062,165.20602941176472,68,0.04411764705882353,4,4,0
9512305218,152.53467741935484,62,0.04838709677419355,4,4,0
9512382119,147.4348148148148,54,0.037037037037037035,4,4,0
9512470478,168.4286153846154,65,0.06153846153846154,4,4,0
9512638587,165.91089285714287,56,0.14285714285714285,4,4,0
9512739994,160.25754385964913,57,0.08771929824561403,4,4,0
9512755405,157.1198214285714,56,0.07142857142857142,4,4,0
9512777779,158.46547169811322,53,0.11320754716981132,4,4,0
9512924392,174.20526315789476,57,0.08771929824561403,4,4,0
9513119572,146.5634693877551,49,0.0,4,4,0
9513405029,167.27818181818182,44,0.045454545454545456,4,4,0
9513421255,161.34301369863016,73,0.0410958904109589,4,4,0
9513425264,159.57462962962964,54,0.09259259259259259,4,4,0
9513428791,155.686,70,0.04285714285714286,4,4,0
9513963096,143.84151898734177,79,0.11392405063291139,4,4,0
9514030677,161.45923076923077,65,0.03076923076923077,4,4,0
9514072579,156.17876923076923,65,0.015384615384615385,4,4,0
9514273136,165.67743243243243,74,0.013513513513513514,4,4,0
9514284125,167.75722222222223,54,0.05555555555555555,4,4,0
9514375931,155.33258620689656,58,0.08620689655172414,4,4,0
9514380323,156.73840909090907,44,0.09090909090909091,4,4,0
9514537092,167.88483333333335,60,0.1,4,4,0
9514602842,160.44068493150684,73,0.0958904109589041,4,4,0
9515001628,163.0861842105263,76,0.06578947368421052,4,4,0
9515051469,173.55893617021275,47,0.0851063829787234,4,4,0
9515084748,163.4548148148148,54,0.05555555555555555,4,4,0
9515213786,166.52920000000003,50,0.04,4,4,0
9515289899,171.49476923076924,65,0.06153846153846154,4,4,0
9515339652,162.6452857142857,70,0.05714285714285714,4,4,0
9515397244,165.12,55,0.05454545454545454,4,4,0
9515465002,169.55348484848486,66,0.045454545454545456,4,4,0
9515560748,163.4127777777778,54,0.05555555555555555,4,4,0
9515783824,157.6152,75,0.06666666666666667,4,4,0
9515803117,167.29,64,0.0625,4,4,0
9515893070,156.1170909090909,55,0.09090909090909091,4,4,0
9516013878,158.50275362318843,69,0.057971014492753624,4,4,0
9516578224,158.8934,50,0.08,4,4,0
9516726843,151.21681818181818,66,0.045454545454545456,4,4,0
9516863127,156.36296296296297,54,0.09259259259259259,4,4,0
9516875902,154.33177777777777,45,0.08888888888888889,4,4,0
9516989651,157.7893442622951,61,0.04918032786885246,4,4,0
9517163795,152.73683333333335,60,0.03333333333333333,4,4,0
9517514941,150.35671428571428,70,0.04285714285714286,4,4,0
9517556764,157.02933333333334,75,0.04,4,4,0
9517640251,154.11506172839506,81,0.07407407407407407,4,4,0
9517722306,126.05020231213874,346,0.4393063583815029,4,4,1
9517756917,161.9823529411765,51,0.09803921568627451,4,4,0
9517811775,165.91083333333333,60,0.05,4,4,0
9517837086,167.296875,48,0.020833333333333332,4,4,0
9517965715,159.76847222222221,72,0.027777777777777776,4,4,0
9517996178,169.82365384615383,52,0.038461538461538464,4,4,0
9518065027,175.6273076923077,52,0.07692307692307693,4,4,0
9518095395,150.29641791044776,67,0.05970149253731343,4,4,0
9518297139,154.0430769230769,65,0.12307692307692308,4,4,0
9518501685,153.31666666666666,45,0.1111111111111111,4,4,0
9518534381,138.21791666666667,48,0.0625,4,4,0
9518574834,166.93016949152542,59,0.01694915254237288,4,4,0
9518577220,117.88846698113207,424,0.4858490566037736,4,4,1
9518579907,164.1218,50,0.02,4,4,0
9518658889,157.99688524590164,61,0.03278688524590164,4,4,0
9518753649,168.99102941176469,68,0.04411764705882353,4,4,0
9518870072,162.8046666666667,60,0.08333333333333333,4,4,0
9518884002,150.60294871794872,78,0.05128205128205128,4,4,0
9518970684,169.12546875,64,0.015625,4,4,0
9519011957,178.78943396226416,53,0.03773584905660377,4,4,0
9519218138,165.24076923076922,65,0.07692307692307693,4,4,0
9519330911,170.68785714285715,84,0.023809523809523808,4,4,0
9519399050,154.27796874999999,64,0.078125,4,4,0
9519495171,158.0051724137931,58,0.06896551724137931,4,4,0
9519500716,155.3072,50,0.02,4,4,0
9519560374,165.86733333333333,45,0.022222222222222223,4,4,0
9519588523,165.90934782608696,46,0.08695652173913043,4,4,0
9519744853,161.50038461538463,52,0.0,4,4,0
9519762813,162.04796296296297,54,0.07407407407407407,4,4,0
9519816497,153.0730612244898,49,0.061224489795918366,4,4,0
9520280445,169.81344827586207,58,0.05172413793103448,4,4,0
9520380400,166.633488372093,43,0.11627906976744186,4,4,0
9520396699,161.18395061728395,81,0.037037037037037035,4,4,0
9520532401,162.45877192982456,57,0.12280701754385964,4,4,0
9520922234,152.5015625,64,0.078125,4,4,0
9520982448,150.19478260869565,46,0.021739130434782608,4,4,0
9521001028,164.48560606060605,66,0.09090909090909091,4,4,0
9521131523,162.60246153846154,65,0.06153846153846154,4,4,0
9521150818,165.50694915254238,59,0.05084745762711865,4,4,0
9521234635,144.97467741935483,62,0.06451612903225806,4,4,0
9521458587,163.06967213114754,61,0.04918032786885246,4,4,0
9521588304,167.1617777777778,45,0.044444444444444446,4,4,0
9521588619,177.5067857142857,56,0.10714285714285714,4,4,0
9521714366,164.64000000000001,55,0.03636363636363636,4,4,0
9521720207,148.2772857142857,70,0.14285714285714285,4,4,0
9522094311,153.93443037974683,79,0.05063291139240506,4,4,0
9522180742,149.68738636363636,88,0.03409090909090909,4,4,0
9522274102,161.39236111111111,72,0.05555555555555555,4,4,0
9522402467,180.05939999999998,50,0.02,4,4,0
9522464073,165.59421875,64,0.078125,4,4,0
9522613361,152.0325,68,0.11764705882352941,4,4,0
9522620262,170.17066666666668,60,0.06666666666666667,4,4,0
9522784674,166.02031746031747,63,0.06349206349206349,4,4,0
9522853825,168.68022222222223,45,0.08888888888888889,4,4,0
9522954230,159.2409090909091,55,0.05454545454545454,4,4,0
9523020241,149.89695652173913,69,0.07246376811594203,4,4,0
9523064498,158.43632352941177,68,0.058823529411764705,4,4,0
9523104644,151.7059375,64,0.109375,4,4,0
9523113213,159.46264150943398,53,0.05660377358490566,4,4,0
9523125034,182.47245901639343,61,0.06557377049180328,4,4,0
9523603890,165.55348837209303,43,0.046511627906976744,4,4,0
9523652320,167.67774193548388,62,0.03225806451612903,4,4,0
9523724503,164.50052631578947,76,0.039473684210526314,4,4,0
9523768319,172.8535,40,0.05,4,4,0
9523824042,175.03772727272727,44,0.06818181818181818,4,4,0
9523846619,152.74873873873875,111,0.05405405405405406,4,4,0
9524028945,152.580625,48,0.0625,4,4,0
9524032316,162.02783333333335,60,0.06666666666666667,4,4,0
9524035773,145.82203703703703,54,0.037037037037037035,4,4,0
9524132389,149.64849056603774,53,0.09433962264150944,4,4,0
9524165407,165.70777777777778,45,0.08888888888888889,4,4,0
9524173195,153.34058823529412,68,0.11764705882352941,4,4,0
9524612724,155.75231707317073,82,0.024390243902439025,4,4,0
9524621496,165.45831775700935,107,0.06542056074766354,4,4,0
9524637308,119.35683804627249,389,0.4498714652956298,4,4,1
9524684337,154.0948,50,0.02,4,4,0
9524711562,151.2295744680851,47,0.06382978723404255,4,4,0
9524798211,146.95000000000002,63,0.06349206349206349,4,4,0
9524873720,149.57692307692307,52,0.019230769230769232,4,4,0
9525007120,162.61219512195123,82,0.14634146341463414,4,4,0
9525218040,166.19075757575757,66,0.045454545454545456,4,4,0
9525264228,161.38209302325583,43,0.06976744186046512,4,4,0
9525370376,152.7003896103896,77,0.05194805194805195,4,4,0
9525539380,184.13325,40,0.05,4,4,0
9525659151,161.1040350877193,57,0.05263157894736842,4,4,0
9525795599,160.84212765957446,47,0.0425531914893617,4,4,0
9525822756,158.44920000000002,75,0.06666666666666667,4,4,0
9525853852,165.79807692307693,52,0.038461538461538464,4,4,0
9525946999,172.59196428571428,56,0.07142857142857142,4,4,0
9525988184,149.7349152542373,59,0.03389830508474576,4,4,0
9526040615,165.39026315789474,76,0.07894736842105263,4,4,0
9526261219,154.2507843137255,51,0.0784313725490196,4,4,0
9526355108,153.75520833333334,48,0.08333333333333333,4,4,0
9526515873,167.64590163934426,61,0.14754098360655737,4,4,0
9526540521,165.91897959183672,49,0.04081632653061224,4,4,0
9526627848,159.91523076923076,65,0.07692307692307693,4,4,0
9526740347,166.98536585365852,41,0.07317073170731707,4,4,0
9526771944,163.69757142857142,70,0.07142857142857142,4,4,0
9527184057,170.4967213114754,61,0.01639344262295082,4,4,0
9527225827,154.80457627118642,59,0.1016949152542373,4,4,0
9527351171,122.3521301775148,507,0.4970414201183432,4,4,1
9527363528,159.20212765957447,47,0.02127659574468085,4,4,0
9527712402,156.38327272727273,55,0.07272727272727272,4,4,0
9527754225,159.6175,44,0.045454545454545456,4,4,0
9527774727,162.442,75,0.04,4,4,0
9528021701,144.2333823529412,68,0.04411764705882353,4,4,0
9528074451,176.60410256410256,39,0.05128205128205128,4,4,0
9528074838,150.11098039215685,51,0.058823529411764705,4,4,0
9528095222,167.06255319148937,47,0.06382978723404255,4,4,0
9528162811,162.89584615384615,65,0.046153846153846156,4,4,0
9528185661,155.83815384615383,65,0.046153846153846156,4,4,0
9528234267,162.9621153846154,52,0.057692307692307696,4,4,0
9528283226,162.1921052631579,38,0.0,4,4,0
9528570492,158.08649122807017,57,0.08771929824561403,4,4,0
9528574945,163.3898,100,0.06,4,4,0
9528725009,167.09879310344826,58,0.05172413793103448,4,4,0
9528730163,153.35468085106382,47,0.0425531914893617,4,4,0
9529047999,163.76847826086959,46,0.06521739130434782,4,4,0
9529133967,163.84666666666666,57,0.08771929824561403,4,4,0
9529211973,162.4483606557377,61,0.06557377049180328,4,4,0
9529439955,160.85594594594596,74,0.06756756756756757,4,4,0
9529441529,145.95753623188406,69,0.08695652173913043,4,4,0
9529459691,177.0348,50,0.1,4,4,0
9529537050,151.7032558139535,43,0.046511627906976744,4,4,0
9529585313,151.3836170212766,47,0.06382978723404255,4,4,0
9529627750,150.43138888888888,72,0.125,4,4,0
9529736583,158.77573170731708,82,0.036585365853658534,4,4,0
9529780821,157.38597222222222,72,0.1111111111111111,4,4,0
9529791994,165.67969696969698,66,0.0,4,4,0
9529880335,163.16444444444443,54,0.037037037037037035,4,4,0
9530085238,156.04880597014926,67,0.04477611940298507,4,4,0
9530119030,163.20724637681158,69,0.043478260869565216,4,4,0
9530168231,148.3304109589041,73,0.0821917808219178,4,4,0
9530307598,171.61079365079365,63,0.07936507936507936,4,4,0
9530503978,165.59571428571428,98,0.07142857142857142,4,4,0
9530813207,161.90896551724137,58,0.017241379310344827,4,4,0
9531347349,158.0215,60,0.08333333333333333,4,4,0
9531633064,172.74397727272728,88,0.09090909090909091,4,4,0
9531634460,151.185306122449,49,0.10204081632653061,4,4,0
9531648042,161.82548780487807,82,0.12195121951219512,4,4,0
9531776952,160.7104054054054,74,0.06756756756756757,4,4,0
9531839672,172.32886363636365,88,0.045454545454545456,4,4,0
9531848990,158.725625,48,0.0,4,4,0
9531981620,158.6948484848485,66,0.07575757575757576,4,4,0
9532023029,157.46948051948053,77,0.07792207792207792,4,4,0
9532066579,172.52983606557376,61,0.04918032786885246,4,4,0
9532166098,174.97333333333333,48,0.08333333333333333,4,4,0
9532180436,157.47516666666667,60,0.06666666666666667,4,4,0
9532230975,164.0780769230769,52,0.057692307692307696,4,4,0
9532262244,118.24886419753086,405,0.49135802469135803,4,4,1
9532573019,151.68629032258065,62,0.04838709677419355,4,4,0
9532650427,153.444375,64,0.03125,4,4,0
9532822808,145.65520833333332,48,0.0625,4,4,0
9532875971,152.52535211267605,71,0.07042253521126761,4,4,0
9532919600,170.28323529411765,68,0.04411764705882353,4,4,0
9532945379,159.05545454545455,66,0.045454545454545456,4,4,0
9533063508,158.2546052631579,76,0.06578947368421052,4,4,0
9533082654,158.54865384615385,52,0.09615384615384616,4,4,0
9533118944,157.39879310344827,58,0.034482758620689655,4,4,0
9533172029,154.8236,50,0.04,4,4,0
9533483692,161.4301818181818,55,0.12727272727272726,4,4,0
9533703372,164.0991304347826,46,0.043478260869565216,4,4,0
9533763357,161.9717777777778,45,0.06666666666666667,4,4,0
9533764870,174.1423076923077,78,0.07692307692307693,4,4,0
9533768047,165.69,54,0.07407407407407407,4,4,0
9533984117,164.40236559139785,93,0.06451612903225806,4,4,0
9534007433,163.20617647058825,68,0.10294117647058823,4,4,0
9534267928,150.60083333333333,72,0.06944444444444445,4,4,0
